Date,Close
2023-05-12,117.51000213623047
2023-05-11,116.56999969482422
2023-05-10,111.75
2023-05-09,107.3499984741211
2023-05-08,107.7699966430664
2023-05-05,105.56999969482422
2023-05-04,104.69000244140625
2023-05-03,105.41000366210938
2023-05-02,105.31999969482422
2023-05-01,107.19999694824219
2023-04-28,107.33999633789062
2023-04-27,107.58999633789062
2023-04-26,103.70999908447266
2023-04-25,103.8499984741211
2023-04-24,105.97000122070312
2023-04-21,105.41000366210938
2023-04-20,105.29000091552734
2023-04-19,104.18000030517578
2023-04-18,104.5
2023-04-17,105.97000122070312
2023-04-14,108.87000274658203
2023-04-13,107.43000030517578
2023-04-12,104.63999938964844
2023-04-11,105.3499984741211
2023-04-10,106.44000244140625
2023-04-06,108.41999816894531
2023-04-05,104.47000122070312
2023-04-04,104.72000122070312
2023-04-03,104.36000061035156
2023-03-31,103.7300033569336
2023-03-30,100.88999938964844
2023-03-29,101.38999938964844
2023-03-28,101.02999877929688
2023-03-27,102.45999908447266
2023-03-24,105.44000244140625
2023-03-23,105.5999984741211
2023-03-22,103.37000274658203
2023-03-21,104.91999816894531
2023-03-20,101.22000122070312
2023-03-17,101.62000274658203
2023-03-16,100.31999969482422
2023-03-15,96.11000061035156
2023-03-14,93.97000122070312
2023-03-13,91.11000061035156
2023-03-10,90.62999725341797
2023-03-09,92.31999969482422
2023-03-08,94.25
2023-03-07,93.86000061035156
2023-03-06,95.12999725341797
2023-03-03,93.6500015258789
2023-03-02,92.0
2023-03-01,90.36000061035156
2023-02-28,90.05999755859375
2023-02-27,89.87000274658203
2023-02-24,89.12999725341797
2023-02-23,90.88999938964844
2023-02-22,91.6500015258789
2023-02-21,91.79000091552734
2023-02-17,94.3499984741211
2023-02-16,95.51000213623047
2023-02-15,96.94000244140625
2023-02-14,94.68000030517578
2023-02-13,94.61000061035156
2023-02-10,94.56999969482422
2023-02-09,95.01000213623047
2023-02-08,99.37000274658203
2023-02-07,107.63999938964844
2023-02-06,102.9000015258789
2023-02-03,104.77999877929688
2023-02-02,107.73999786376953
2023-02-01,100.43000030517578
2023-01-31,98.83999633789062
2023-01-30,96.94000244140625
2023-01-27,99.37000274658203
2023-01-26,97.5199966430664
2023-01-25,95.22000122070312
2023-01-24,97.69999694824219
2023-01-23,99.79000091552734
2023-01-20,98.0199966430664
2023-01-19,93.05000305175781
2023-01-18,91.12000274658203
2023-01-17,91.29000091552734
2023-01-13,92.12000274658203
2023-01-12,91.12999725341797
2023-01-11,91.5199966430664
2023-01-10,88.41999816894531
2023-01-09,88.0199966430664
2023-01-06,87.33999633789062
2023-01-05,86.19999694824219
2023-01-04,88.08000183105469
2023-01-03,89.12000274658203
2022-12-30,88.2300033569336
2022-12-29,88.44999694824219
2022-12-28,86.0199966430664
2022-12-27,87.38999938964844
2022-12-23,89.2300033569336
2022-12-22,87.76000213623047
2022-12-21,89.58000183105469
2022-12-20,89.0199966430664
2022-12-19,88.44000244140625
2022-12-16,90.26000213623047
2022-12-15,90.86000061035156
2022-12-14,95.06999969482422
2022-12-13,95.62999725341797
2022-12-12,93.30999755859375
2022-12-09,92.83000183105469
2022-12-08,93.70999908447266
2022-12-07,94.94000244140625
2022-12-06,96.9800033569336
2022-12-05,99.4800033569336
2022-12-02,100.44000244140625
2022-12-01,100.98999786376953
2022-11-30,100.98999786376953
2022-11-29,95.19000244140625
2022-11-28,96.05000305175781
2022-11-25,97.45999908447266
2022-11-23,98.45999908447266
2022-11-22,97.05000305175781
2022-11-21,95.5999984741211
2022-11-18,97.43000030517578
2022-11-17,98.36000061035156
2022-11-16,98.8499984741211
2022-11-15,98.44000244140625
2022-11-14,95.69999694824219
2022-11-11,96.41000366210938
2022-11-10,93.94000244140625
2022-11-09,87.31999969482422
2022-11-08,88.9000015258789
2022-11-07,88.48999786376953
2022-11-04,86.58000183105469
2022-11-03,83.43000030517578
2022-11-02,86.97000122070312
2022-11-01,90.47000122070312
2022-10-31,94.51000213623047
2022-10-28,96.29000091552734
2022-10-27,92.22000122070312
2022-10-26,94.93000030517578
2022-10-25,104.4800033569336
2022-10-24,102.5199966430664
2022-10-21,101.12999725341797
2022-10-20,99.97000122070312
2022-10-19,99.62999725341797
2022-10-18,100.7699966430664
2022-10-17,99.97000122070312
2022-10-14,96.55999755859375
2022-10-13,99.05999755859375
2022-10-12,97.55999755859375
2022-10-11,97.18000030517578
2022-10-10,97.86000061035156
2022-10-07,98.68000030517578
2022-10-06,101.41999816894531
2022-10-05,101.43000030517578
2022-10-04,101.63999938964844
2022-10-03,98.63999938964844
2022-09-30,95.6500015258789
2022-09-29,97.41999816894531
2022-09-28,100.05000305175781
2022-09-27,97.5
2022-09-26,98.16999816894531
2022-09-23,98.73999786376953
2022-09-22,100.13999938964844
2022-09-21,99.27999877929688
2022-09-20,101.13999938964844
2022-09-19,103.06999969482422
2022-09-16,102.80000305175781
2022-09-15,102.91000366210938
2022-09-14,105.0
2022-09-13,104.31999969482422
2022-09-12,110.86000061035156
2022-09-09,110.6500015258789
2022-09-08,108.37999725341797
2022-09-07,109.44999694824219
2022-09-06,106.80999755859375
2022-09-02,107.8499984741211
2022-09-01,109.73999786376953
2022-08-31,108.22000122070312
2022-08-30,108.94000244140625
2022-08-29,109.41999816894531
2022-08-26,110.33999633789062
2022-08-25,116.6500015258789
2022-08-24,113.69000244140625
2022-08-23,113.86000061035156
2022-08-22,114.23999786376953
2022-08-19,117.20999908447266
2022-08-18,120.16999816894531
2022-08-17,119.55000305175781
2022-08-16,121.69999694824219
2022-08-15,122.08000183105469
2022-08-12,121.68000030517578
2022-08-11,118.83999633789062
2022-08-10,119.69999694824219
2022-08-09,116.62999725341797
2022-08-08,117.30000305175781
2022-08-05,117.47000122070312
2022-08-04,118.19000244140625
2022-08-03,118.08000183105469
2022-08-02,115.12999725341797
2022-08-01,114.86000061035156
2022-07-29,116.31999969482422
2022-07-28,114.22000122070312
2022-07-27,113.05999755859375
2022-07-26,105.0199966430664
2022-07-25,107.51000213623047
2022-07-22,107.9000015258789
2022-07-21,114.33999633789062
2022-07-20,113.9000015258789
2022-07-19,113.80999755859375
2022-07-18,109.02999877929688
2022-07-15,111.77749633789062
2022-07-14,110.36750030517578
2022-07-13,111.35350036621094
2022-07-12,114.02050018310547
2022-07-11,115.67649841308594
2022-07-08,119.35350036621094
2022-07-07,118.78299713134766
2022-07-06,114.5719985961914
2022-07-05,113.26300048828125
2022-07-01,108.73750305175781
2022-06-30,108.96299743652344
2022-06-29,111.70149993896484
2022-06-28,112.00749969482422
2022-06-27,115.83350372314453
2022-06-24,117.9749984741211
2022-06-23,112.24199676513672
2022-06-22,111.48750305175781
2022-06-21,111.54399871826172
2022-06-17,107.14350128173828
2022-06-16,106.03350067138672
2022-06-15,109.7645034790039
2022-06-14,106.71549987792969
2022-06-13,106.39250183105469
2022-06-10,111.1614990234375
